Fold,dataset,instance,ScratchNoBC_R16,UCBOnly,XPrePPO_Frozen,XPrePPO_Online_R16,delta,family,contrast,metric,Budget
4,Hurink_edata,la29.fjs,0.839656210993977,0.9088512216407327,0.6755417193547882,0.6843592453353486,-0.15529696565862838,primary_g100,online_minus_scratch_g100,HV_fixed,100
4,Hurink_edata,la32.fjs,1.004806157389826,1.08054338784381,0.873972036454048,0.8668963809289956,-0.13790977646083036,primary_g100,online_minus_scratch_g100,HV_fixed,100
4,Hurink_edata,la40.fjs,1.178215356000847,1.2054084513765657,1.0768083006965505,1.0751445491747313,-0.10307080682611569,primary_g100,online_minus_scratch_g100,HV_fixed,100
5,Brandimarte,Mk05.fjs,0.9469992637588098,0.9907271256106549,1.001498893860512,1.0021913245882064,0.05519206082939654,primary_g100,online_minus_scratch_g100,HV_fixed,100
5,Brandimarte,Mk09.fjs,0.9811259894886675,0.9653490100834042,1.0509562052332027,1.0487556130838676,0.06762962359520008,primary_g100,online_minus_scratch_g100,HV_fixed,100
5,Hurink_edata,la02.fjs,1.051830760377045,1.0504967846302835,0.9921462564544381,0.9816888429966912,-0.07014191738035369,primary_g100,online_minus_scratch_g100,HV_fixed,100
5,Hurink_edata,la08.fjs,1.2040193264124532,1.2128986426954098,1.14934144496787,1.14934144496787,-0.05467788144458319,primary_g100,online_minus_scratch_g100,HV_fixed,100
5,Hurink_edata,la14.fjs,1.1002237894220341,1.0932323450329242,1.0507098294457777,1.0507098294457777,-0.049513959976256405,primary_g100,online_minus_scratch_g100,HV_fixed,100
5,Hurink_edata,la20.fjs,1.112461978720731,1.1033070124645474,1.0139214461806874,1.0139214461806874,-0.09854053254004369,primary_g100,online_minus_scratch_g100,HV_fixed,100
5,Hurink_edata,la21.fjs,0.9362432606549902,0.9797481049956012,0.8903830495780379,0.8903829888563,-0.04586027179869023,primary_g100,online_minus_scratch_g100,HV_fixed,100
5,Hurink_edata,la30.fjs,0.9269815088201991,1.0099199545426618,0.8164202631544321,0.8137169393924304,-0.11326456942776875,primary_g100,online_minus_scratch_g100,HV_fixed,100
5,Hurink_edata,la33.fjs,1.0306546283316542,1.023382222274421,0.9499036125723861,0.9499036125723861,-0.08075101575926813,primary_g100,online_minus_scratch_g100,HV_fixed,100
5,Hurink_edata,la38.fjs,1.0937120273886785,1.0781256377032045,0.9874049212700673,0.9874049212700673,-0.10630710611861116,primary_g100,online_minus_scratch_g100,HV_fixed,100
1,Brandimarte,Mk04.fjs,0.9840124826228397,0.992892251582514,1.0369496275167946,1.0369496275167946,0.04405737593428061,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
1,Brandimarte,Mk10.fjs,1.0043218004039496,1.022673544346023,1.0314837523609732,1.0314837523609732,0.008810208014950138,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
1,Hurink_edata,la05.fjs,1.130600082728633,1.135948370758752,1.099940772381597,1.099940772381597,-0.03600759837715506,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
1,Hurink_edata,la10.fjs,0.8589895946885708,0.8656049824304148,0.843577336050588,0.843577336050588,-0.022027646379826793,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
1,Hurink_edata,la15.fjs,1.0650241732139134,1.0327093680462958,0.9932810850717847,0.9932810850717847,-0.039428282974511064,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
1,Hurink_edata,la16.fjs,1.034619352090203,1.0347879854278474,0.9475454091141349,0.9475454091141349,-0.08724257631371257,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
1,Hurink_edata,la24.fjs,1.139313098050402,1.1318076005019755,1.08878724433296,1.08878724433296,-0.04302035616901545,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
1,Hurink_edata,la26.fjs,1.0351322658323399,1.030060554315979,0.9804276770164915,0.9804276770164915,-0.04963287729948762,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
1,Hurink_edata,la34.fjs,0.874345317234509,0.9152528682033626,0.7966959429938885,0.7966959429938885,-0.11855692520947414,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
1,Hurink_edata,la37.fjs,1.0562653286959311,1.0872181126596532,1.0649035967559008,1.0649035967559008,-0.02231451590375233,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
2,Brandimarte,Mk02.fjs,1.0082827890372168,1.0206571395158197,1.035206191434085,1.035206191434085,0.014549051918265388,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
2,Brandimarte,Mk03.fjs,0.8315659106977012,0.8425816407301459,0.9180855356033153,0.9180855356033153,0.07550389487316944,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
2,Hurink_edata,la03.fjs,1.1477504236012672,1.1368381790564808,1.0755830339091288,1.0755830339091288,-0.061255145147351975,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
2,Hurink_edata,la07.fjs,1.1752354368700093,1.1823566512262902,1.1319171140322306,1.1319171140322306,-0.05043953719405958,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
2,Hurink_edata,la13.fjs,1.0971462327960846,1.106291078865902,1.059487200945199,1.059487200945199,-0.04680387792070295,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
2,Hurink_edata,la19.fjs,0.9485563208037991,0.9409439847171306,0.8720209254064504,0.8720209254064504,-0.06892305931068021,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
2,Hurink_edata,la23.fjs,1.1268946318807989,1.1470915204365273,1.0896754049194253,1.0896754049194253,-0.05741611551710202,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
2,Hurink_edata,la27.fjs,0.8717661378878686,0.8951101576360738,0.7876900850563424,0.7876900850563424,-0.10742007257973141,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
2,Hurink_edata,la31.fjs,1.0237758270243518,0.9868910981359511,0.9680466341230323,0.9680466341230323,-0.018844464012918838,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
2,Hurink_edata,la36.fjs,1.03837118719655,1.1130542150416063,0.9753783465720394,0.9753783465720394,-0.13767586846956692,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
3,Brandimarte,Mk06.fjs,0.7824571196425073,0.794230366433576,0.8591799621278159,0.8591799621278159,0.06494959569423986,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
3,Brandimarte,Mk07.fjs,1.0950978455098674,1.094611597353446,1.175712420025658,1.175712420025658,0.08110082267221186,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
3,Hurink_edata,la04.fjs,1.113638411937234,1.1001909453025234,1.0215979516388212,1.0215979516388212,-0.0785929936637022,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
3,Hurink_edata,la09.fjs,1.0987694727285793,1.1001500017933008,0.9729079225453752,0.9729079225453752,-0.12724207924792563,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
3,Hurink_edata,la12.fjs,1.1038844047417387,1.081195144192284,1.0187632293430717,1.0187632293430717,-0.06243191484921229,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
3,Hurink_edata,la17.fjs,1.155277474612661,1.1658091861046782,1.0868942880767603,1.0868942880767603,-0.07891489802791796,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
3,Hurink_edata,la25.fjs,0.9023687530352539,0.9175503924970293,0.8199681349719761,0.8199681349719761,-0.09758225752505323,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
3,Hurink_edata,la28.fjs,1.0561536094735826,1.0778474276711325,1.0406109883363068,1.0406109883363068,-0.03723643933482568,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
3,Hurink_edata,la35.fjs,1.0312980724367122,0.9924915312169649,0.9157692500182403,0.9157692500182403,-0.0767222811987246,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
3,Hurink_edata,la39.fjs,1.0897411136481825,1.1218341334361643,1.0498607148409862,1.0498607148409862,-0.07197341859517814,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
4,Brandimarte,Mk01.fjs,1.0166833960935837,1.0274901760816386,1.0782030705423638,1.0782030705423638,0.05071289446072513,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
4,Brandimarte,Mk08.fjs,0.9308529609713525,0.9586027774950523,0.923893311415822,0.923893311415822,-0.03470946607923031,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
4,Hurink_edata,la01.fjs,1.0926026262164719,1.0893768015489549,0.9877514794504716,0.9877514794504716,-0.1016253220984833,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
4,Hurink_edata,la06.fjs,1.2029496797238246,1.2377253889609405,1.2042286489671743,1.2042286489671743,-0.033496739993766234,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
4,Hurink_edata,la11.fjs,1.1354925286052124,1.1271833379003156,1.074570936170863,1.0725266499827972,-0.05465668791751832,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
4,Hurink_edata,la18.fjs,1.018705419207763,0.9781244322708269,0.9446916687228635,0.9446916687228635,-0.03343276354796343,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
4,Hurink_edata,la22.fjs,0.9285636706143667,0.9201041023441247,0.8696897932950423,0.8696897932950423,-0.050414309049082395,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
4,Hurink_edata,la29.fjs,0.9157953792035629,0.9603403079595538,0.8981997255086616,0.8981997255086616,-0.06214058245089227,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
4,Hurink_edata,la32.fjs,0.9080510503641032,0.9284081817860734,0.9468820233257125,0.9468820233257125,0.018473841539639047,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
4,Hurink_edata,la40.fjs,1.0594456867694315,1.0758906231526013,1.0161230037361657,1.0161230037361657,-0.0597676194164356,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
5,Brandimarte,Mk05.fjs,0.9066716290138848,0.9098257019285029,0.9950429412582031,0.9950429412582031,0.08521723932970027,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
5,Brandimarte,Mk09.fjs,0.8967952342279228,0.8961016973294672,0.9721098719419841,0.9721098719419841,0.07600817461251685,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
5,Hurink_edata,la02.fjs,1.0208851479997476,1.006691046318803,0.9335840790745329,0.9335840790745329,-0.07310696724427013,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
5,Hurink_edata,la08.fjs,1.1741477736793895,1.1790741903066058,1.1434087914623552,1.1434087914623552,-0.03566539884425057,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
5,Hurink_edata,la14.fjs,1.0510577201620315,1.0702647048272598,0.9841498442955472,0.9841498442955472,-0.08611486053171258,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
5,Hurink_edata,la20.fjs,1.0731139402218608,1.0819498655410604,1.0441402875098258,1.0441402875098258,-0.037809578031234636,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
5,Hurink_edata,la21.fjs,0.9601755859134875,0.9925101032529939,0.9045036909266754,0.9045036909266754,-0.08800641232631856,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
5,Hurink_edata,la30.fjs,0.9034977913877968,0.9261390689945577,0.8847256162001325,0.8847256162001325,-0.04141345279442521,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
5,Hurink_edata,la33.fjs,0.8780793270010648,0.9625582826618959,0.9266780842301645,0.9266780842301645,-0.0358801984317314,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
5,Hurink_edata,la38.fjs,0.9952019466406143,1.013743795776978,0.9466727457416476,0.9466727457416476,-0.06707105003533032,secondary_g50_g200,online_minus_ucb_g50,HV_fixed,50
1,Brandimarte,Mk04.fjs,0.9840124826228397,0.992892251582514,1.0369496275167946,1.0369496275167946,0.05293714489395496,secondary_g50_g200,online_minus_scratch_g50,HV_fixed,50
1,Brandimarte,Mk10.fjs,1.0043218004039496,1.022673544346023,1.0314837523609732,1.0314837523609732,0.027161951957023645,secondary_g50_g200,online_minus_scratch_g50,HV_fixed,50
1,Hurink_edata,la05.fjs,1.130600082728633,1.135948370758752,1.099940772381597,1.099940772381597,-0.03065931034703606,secondary_g50_g200,online_minus_scratch_g50,HV_fixed,50
1,Hurink_edata,la10.fjs,0.8589895946885708,0.8656049824304148,0.843577336050588,0.843577336050588,-0.01541225863798279,secondary_g50_g200,online_minus_scratch_g50,HV_fixed,50
1,Hurink_edata,la15.fjs,1.0650241732139134,1.0327093680462958,0.9932810850717847,0.9932810850717847,-0.07174308814212871,secondary_g50_g200,online_minus_scratch_g50,HV_fixed,50
1,Hurink_edata,la16.fjs,1.034619352090203,1.0347879854278474,0.9475454091141349,0.9475454091141349,-0.08707394297606807,secondary_g50_g200,online_minus_scratch_g50,HV_fixed,50
1,Hurink_edata,la24.fjs,1.139313098050402,1.1318076005019755,1.08878724433296,1.08878724433296,-0.050525853717442004,secondary_g50_g200,online_minus_scratch_g50,HV_fixed,50
1,Hurink_edata,la26.fjs,1.0351322658323399,1.030060554315979,0.9804276770164915,0.9804276770164915,-0.05470458881584839,secondary_g50_g200,online_minus_scratch_g50,HV_fixed,50
1,Hurink_edata,la34.fjs,0.874345317234509,0.9152528682033626,0.7966959429938885,0.7966959429938885,-0.07764937424062057,secondary_g50_g200,online_minus_scratch_g50,HV_fixed,50
1,Hurink_edata,la37.fjs,1.0562653286959311,1.0872181126596532,1.0649035967559008,1.0649035967559008,0.0086382680599697,secondary_g50_g200,online_minus_scratch_g50,HV_fixed,50
2,Brandimarte,Mk02.fjs,1.0082827890372168,1.0206571395158197,1.035206191434085,1.035206191434085,0.0269234023968683,secondary_g50_g200,online_minus_scratch_g50,HV_fixed,50
2,Brandimarte,Mk03.fjs,0.8315659106977012,0.8425816407301459,0.9180855356033153,0.9180855356033153,0.08651962490561405,secondary_g50_g200,online_minus_scratch_g50,HV_fixed,50
2,Hurink_edata,la03.fjs,1.1477504236012672,1.1368381790564808,1.0755830339091288,1.0755830339091288,-0.07216738969213843,secondary_g50_g200,online_minus_scratch_g50,HV_fixed,50
2,Hurink_edata,la07.fjs,1.1752354368700093,1.1823566512262902,1.1319171140322306,1.1319171140322306,-0.0433183228377787,secondary_g50_g200,online_minus_scratch_g50,HV_fixed,50
