dataset,instance,variant,HV_common,Cmax_best,TEC_best,WB_best,NSol,Time,Transition_gen,PPO_update_count,BC_final_accuracy,Entropy_last20,seed_count
Hurink_edata,la35.fjs,AdaptivePursuit,0.6700541767476471,3928.9005746025,172158.01570227835,430.9999999999991,10.5,159.57315969467163,-1.0,0.0,0.0,0.48875955882030797,10
Hurink_edata,la35.fjs,AdaptiveSAOS,1.0256252453184416,3718.4468694078178,167604.73663734342,430.99999999999875,14.0,141.4516659975052,70.0,2.0,0.2611408233642578,0.823702370309622,10
Hurink_edata,la35.fjs,FixedUCBPPO,0.9766290449269625,3717.184481512376,167686.5975632449,430.99999999999886,13.5,146.74385631084442,48.0,4.0,0.3541666567325592,0.8383172148696636,10
Hurink_edata,la35.fjs,PPOOnly,0.8987164960478314,3767.7274214046156,169332.1087841313,430.99999999999886,16.0,161.41111135482788,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la35.fjs,ProbabilityMatching,0.7265502256227916,3853.7673858830694,170558.4535581011,430.99999999999886,15.5,159.04980409145355,-1.0,0.0,0.0,0.8524227503252013,10
Hurink_edata,la35.fjs,Random,0.9516351135424991,3718.0808001873934,168630.46743613333,430.99999999999875,14.0,155.73622477054596,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la35.fjs,RandomUCBPPO,0.9708710220713496,3732.178623670082,168202.92504377782,430.99999999999886,15.0,141.4446165561676,55.5,3.5,0.33449818193912506,0.8361310292633255,10
Hurink_edata,la35.fjs,UCBOnly,0.9678638739629479,3723.869850117531,168107.02052198525,430.99999999999886,16.5,169.36333787441254,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la35.fjs,UniformFixed,1.0728303735253273,3649.663977704391,167159.40568571302,430.99999999999886,12.5,165.37104213237762,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la36.fjs,AdaptiveNoBC,1.1060130186691453,2973.276001153099,163777.21843853773,170.99999999999943,9.5,111.85934507846832,67.0,2.5,0.0,0.9150778388873666,10
Hurink_edata,la36.fjs,AdaptivePursuit,0.691618112945066,3269.673646049626,170703.97199851513,173.99999999999977,11.0,107.57534432411194,-1.0,0.0,0.0,0.4080153671435436,10
Hurink_edata,la36.fjs,AdaptiveSAOS,1.061505140642803,2993.524514708438,164495.1212389965,170.9999999999995,10.5,112.56272196769714,67.0,2.5,0.29380054771900177,0.8439983094072402,10
Hurink_edata,la36.fjs,FixedUCBPPO,1.059401742894947,2980.255429597121,164890.53217374205,170.99999999999943,9.5,111.45914304256439,48.0,4.0,0.3541666567325592,0.8504309664956706,10
Hurink_edata,la36.fjs,PPOOnly,1.057719476651282,2983.5596875026417,164023.3243150967,170.99999999999966,10.0,111.87241208553314,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la36.fjs,ProbabilityMatching,0.7677120208879592,3239.227486742417,170877.20355940325,170.99999999999966,14.0,109.80056512355804,-1.0,0.0,0.0,0.8247688401881724,10
Hurink_edata,la36.fjs,Random,1.0312199841952578,2976.3454316946513,164343.82476959494,170.99999999999943,12.0,112.10674202442169,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la36.fjs,RandomUCBPPO,1.0638962499676228,2985.07261287801,164539.96263920842,170.99999999999943,10.5,111.57614421844482,55.5,3.5,0.3555484712123871,0.833387682882941,10
Hurink_edata,la36.fjs,UCBOnly,1.0639865453670914,2999.742243325169,164184.2767958946,170.99999999999943,9.0,111.38385248184204,-1.0,0.0,0.0,0.9772756218496936,10
Hurink_edata,la36.fjs,UniformFixed,1.0260645062908007,3031.0087628103447,164951.9023777633,170.9999999999995,11.0,111.99637234210968,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la37.fjs,AdaptiveNoBC,1.0421217490180996,3190.693139522198,164963.1758386704,213.99999999999943,10.0,112.98327100276947,62.0,3.0,0.0,0.8928421194648833,10
Hurink_edata,la37.fjs,AdaptivePursuit,0.8213496947918366,3366.622931320512,169496.0260363404,213.9999999999995,8.5,107.8872082233429,-1.0,0.0,0.0,0.33705498193233424,10
Hurink_edata,la37.fjs,AdaptiveSAOS,1.025785207792502,3226.0212102236155,165432.3361956178,213.99999999999937,13.0,112.14969265460968,62.0,3.0,0.3017857223749161,0.7939142780709203,10
Hurink_edata,la37.fjs,FixedUCBPPO,1.078779851757449,3177.0953775903467,164312.1793470234,213.9999999999993,13.0,113.30778443813324,48.0,4.0,0.375,0.8203279669292725,10
Hurink_edata,la37.fjs,PPOOnly,1.021278351719728,3209.4433129619665,165592.91137014332,213.9999999999993,10.0,112.25359499454498,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la37.fjs,ProbabilityMatching,0.9740160500769661,3275.647043046853,166503.5244421861,213.99999999999943,11.0,110.21844029426575,-1.0,0.0,0.0,0.823702370309622,10
Hurink_edata,la37.fjs,Random,1.0951123866009744,3161.5884123380984,163935.08997752453,213.9999999999993,11.0,112.58913803100586,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la37.fjs,RandomUCBPPO,1.0841820851945498,3169.671449903159,164113.24585114233,213.99999999999943,9.5,113.59685814380646,55.5,3.5,0.37356504797935486,0.8418121238009021,10
Hurink_edata,la37.fjs,UCBOnly,1.0766344778095551,3173.7166149671148,164151.00060540694,213.99999999999937,12.5,111.73405969142914,-1.0,0.0,0.0,0.9829567163872702,10
Hurink_edata,la37.fjs,UniformFixed,1.0911130919906,3168.718983937585,163898.83552620345,213.9999999999993,11.0,112.1581779718399,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la38.fjs,AdaptiveNoBC,1.078104530695871,2939.2616087803317,145796.78552085825,217.99999999999957,11.0,130.91665422916412,69.0,2.0,0.0,0.9029640872613597,10
Hurink_edata,la38.fjs,AdaptivePursuit,0.7888320555221009,3178.100237836972,152572.59135570884,221.99999999999972,11.0,123.3599169254303,-1.0,0.0,0.0,0.34256368635175605,10
Hurink_edata,la38.fjs,AdaptiveSAOS,1.04986792797424,2955.5760435624748,146950.26177286534,217.99999999999963,13.0,127.22564697265625,69.0,2.0,0.2785714417695999,0.7822371816680709,10
Hurink_edata,la38.fjs,FixedUCBPPO,1.0429724583825795,2962.0132844178315,146805.00474349712,217.9999999999997,12.5,128.5784707069397,48.0,4.0,0.34375,0.8496794039448168,10
Hurink_edata,la38.fjs,PPOOnly,1.0213577101948093,2963.5796833050445,147065.32123875906,217.99999999999957,12.5,132.19803130626678,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la38.fjs,ProbabilityMatching,1.002305970593273,3033.2759574925603,147506.09016199922,227.9999999999993,6.5,125.5602753162384,-1.0,0.0,0.0,0.8375656523188098,10
Hurink_edata,la38.fjs,Random,1.0424506378723253,2955.118664127994,147097.68262209088,221.9999999999995,10.5,112.17126750946045,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la38.fjs,RandomUCBPPO,1.0747000814201897,2937.822605476593,146639.4172329953,217.99999999999937,10.0,122.98108720779419,55.5,3.5,0.3207995444536209,0.765682556783164,10
Hurink_edata,la38.fjs,UCBOnly,1.0781256377032054,2928.6988575280793,146232.83958279324,217.9999999999995,11.5,125.25243628025056,-1.0,0.0,0.0,0.9772756218496936,10
Hurink_edata,la38.fjs,UniformFixed,1.0953368285510723,2910.1035025005494,145986.2934879153,224.9999999999991,13.5,113.89107596874237,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la39.fjs,AdaptiveNoBC,1.0978168015725362,2931.750707818377,148075.49203667327,459.9999999999991,14.0,126.56645727157593,58.5,3.0,0.0,0.8963370283961218,10
Hurink_edata,la39.fjs,AdaptivePursuit,0.91149584168429,3123.600862602345,152162.94468337495,459.9999999999992,14.5,123.56655442714691,-1.0,0.0,0.0,0.40391005158902116,10
Hurink_edata,la39.fjs,AdaptiveSAOS,1.0847230606622724,2956.5949638838392,148304.25983714525,459.9999999999992,13.0,126.08946788311005,58.5,3.0,0.31618936359882355,0.7995953726084969,10
Hurink_edata,la39.fjs,FixedUCBPPO,1.0869190830457114,2938.9858062642575,148656.02023178537,459.9999999999991,14.5,123.19273352622986,48.0,4.0,0.34375,0.8568636235841012,10
Hurink_edata,la39.fjs,PPOOnly,1.0762884690526664,2970.488521581939,148819.07482295815,459.99999999999915,12.0,126.34249603748322,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la39.fjs,ProbabilityMatching,0.9564359210559525,3073.7402286150873,150968.16670020265,459.9999999999992,13.0,120.96061420440674,-1.0,0.0,0.0,0.8467416557876248,10
Hurink_edata,la39.fjs,Random,1.0191523303144812,3030.745773934911,149006.18228389323,459.99999999999915,15.0,128.763986825943,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la39.fjs,RandomUCBPPO,1.0977508403434688,2959.6124276724627,148205.56348024833,459.9999999999992,15.5,120.97197914123535,55.5,3.5,0.3276785761117935,0.7818005264449133,10
Hurink_edata,la39.fjs,UCBOnly,1.078661837034865,2961.149470787649,148179.01069482332,459.9999999999992,13.5,137.65972316265106,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la39.fjs,UniformFixed,1.072575132328096,2974.309851129162,148863.5185927546,459.99999999999915,12.5,122.85313022136688,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la40.fjs,AdaptiveNoBC,1.1660123743838913,2828.0597107781296,152131.54900691297,321.9999999999993,16.0,133.7420039176941,69.0,2.0,0.0,0.910636965628467,10
Hurink_edata,la40.fjs,AdaptivePursuit,0.9757317187513299,2985.4015676950376,155868.21344969585,321.99999999999955,7.5,127.05531585216522,-1.0,0.0,0.0,0.42874796146431926,10
Hurink_edata,la40.fjs,AdaptiveSAOS,1.1872953841056684,2825.3686942878867,151831.07286575658,321.99999999999943,14.5,128.5574301481247,69.0,2.0,0.2857142984867096,0.8240172776373185,10
Hurink_edata,la40.fjs,FixedUCBPPO,1.1564662092218394,2824.0892033067917,152372.79879901776,321.99999999999943,14.5,131.96465182304382,48.0,4.0,0.3645833283662796,0.8353794667124717,10
Hurink_edata,la40.fjs,PPOOnly,1.0983182928847603,2889.7380506466516,152451.93748463248,321.99999999999943,11.5,135.67118871212006,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la40.fjs,ProbabilityMatching,1.004131714300729,2942.336002317973,154448.9941922163,321.9999999999995,12.0,132.2021120786667,-1.0,0.0,0.0,0.8654824662788698,10
Hurink_edata,la40.fjs,Random,1.109556327956938,2874.7288199393006,153337.20725812204,321.99999999999943,15.0,123.92032074928284,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la40.fjs,RandomUCBPPO,1.1499428929191713,2857.6645970713116,152375.4849334714,321.99999999999943,10.0,132.7930417060852,55.5,3.5,0.3501984179019928,0.8511825290465247,10
Hurink_edata,la40.fjs,UCBOnly,1.2054084513765677,2822.8540975267424,151187.72018905988,321.99999999999943,16.0,122.14762377738953,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la40.fjs,UniformFixed,1.1306658832144676,2866.8319957853855,152127.24001293053,321.9999999999994,15.5,126.96835625171661,-1.0,0.0,0.0,0.9999999999999998,10
