Protocol,dataset,instance,variant,seed,Budget,Transition_gen,PPO_controlled_actions_derived,PPO_total_updates_expected,PPO_action_effective_updates_derived,PPO_consumed_samples_observed,Terminal_only_update_count
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk07.fjs,AdaptiveSAOS,42,200,83,117,8,7,117,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk07.fjs,AdaptiveSAOS,43,200,62,138,9,8,138,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk07.fjs,AdaptiveSAOS,44,200,91,109,7,6,109,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk07.fjs,AdaptiveSAOS,45,200,62,138,9,8,138,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk07.fjs,AdaptiveSAOS,46,200,53,147,10,9,147,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk07.fjs,AdaptiveSAOS,47,200,118,82,6,5,82,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk07.fjs,AdaptiveSAOS,50,200,117,83,6,5,83,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk07.fjs,AdaptiveSAOS,49,200,94,106,7,6,106,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk07.fjs,AdaptiveSAOS,48,200,112,88,6,5,88,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk07.fjs,AdaptiveSAOS,51,200,97,103,7,6,103,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk08.fjs,AdaptiveSAOS,42,200,71,129,8,8,128,0
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk08.fjs,AdaptiveSAOS,45,200,79,121,8,7,121,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk08.fjs,AdaptiveSAOS,44,200,78,122,8,7,122,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk08.fjs,AdaptiveSAOS,43,200,61,139,9,8,139,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk08.fjs,AdaptiveSAOS,46,200,72,128,8,7,128,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk08.fjs,AdaptiveSAOS,48,200,32,168,11,10,168,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk08.fjs,AdaptiveSAOS,47,200,42,158,10,9,158,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk08.fjs,AdaptiveSAOS,49,200,63,137,9,8,137,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk08.fjs,AdaptiveSAOS,51,200,35,165,11,10,165,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk08.fjs,AdaptiveSAOS,50,200,51,149,10,9,149,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk09.fjs,AdaptiveSAOS,42,200,62,138,9,8,138,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk09.fjs,AdaptiveSAOS,44,200,140,60,4,3,60,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk09.fjs,AdaptiveSAOS,43,200,90,110,7,6,110,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk09.fjs,AdaptiveSAOS,45,200,115,85,6,5,85,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk09.fjs,AdaptiveSAOS,46,200,121,79,5,4,79,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk09.fjs,AdaptiveSAOS,47,200,120,80,5,4,80,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk09.fjs,AdaptiveSAOS,49,200,100,100,7,6,100,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk09.fjs,AdaptiveSAOS,48,200,92,108,7,6,108,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk09.fjs,AdaptiveSAOS,50,200,83,117,8,7,117,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk09.fjs,AdaptiveSAOS,51,200,70,130,9,8,130,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk10.fjs,AdaptiveSAOS,42,200,132,68,5,4,68,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk10.fjs,AdaptiveSAOS,43,200,68,132,9,8,132,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk10.fjs,AdaptiveSAOS,44,200,69,131,9,8,131,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk10.fjs,AdaptiveSAOS,45,200,93,107,7,6,107,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk10.fjs,AdaptiveSAOS,46,200,106,94,6,5,94,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk10.fjs,AdaptiveSAOS,47,200,70,130,9,8,130,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk10.fjs,AdaptiveSAOS,48,200,64,136,9,8,136,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk10.fjs,AdaptiveSAOS,49,200,69,131,9,8,131,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk10.fjs,AdaptiveSAOS,50,200,103,97,6,6,96,0
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk10.fjs,AdaptiveSAOS,51,200,80,120,8,7,120,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la01.fjs,AdaptiveSAOS,42,200,39,161,10,10,160,0
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la01.fjs,AdaptiveSAOS,43,200,80,120,8,7,120,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la01.fjs,AdaptiveSAOS,45,200,69,131,9,8,131,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la01.fjs,AdaptiveSAOS,44,200,82,118,8,7,118,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la01.fjs,AdaptiveSAOS,46,200,42,158,10,9,158,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la01.fjs,AdaptiveSAOS,47,200,67,133,9,8,133,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la01.fjs,AdaptiveSAOS,48,200,53,147,10,9,147,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la01.fjs,AdaptiveSAOS,49,200,53,147,10,9,147,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la01.fjs,AdaptiveSAOS,50,200,82,118,8,7,118,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la01.fjs,AdaptiveSAOS,51,200,74,126,8,7,126,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la02.fjs,AdaptiveSAOS,42,200,49,151,10,9,151,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la02.fjs,AdaptiveSAOS,44,200,44,156,10,9,156,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la02.fjs,AdaptiveSAOS,46,200,87,113,7,7,112,0
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la02.fjs,AdaptiveSAOS,43,200,64,136,9,8,136,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la02.fjs,AdaptiveSAOS,45,200,34,166,11,10,166,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la02.fjs,AdaptiveSAOS,47,200,63,137,9,8,137,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la02.fjs,AdaptiveSAOS,48,200,61,139,9,8,139,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la02.fjs,AdaptiveSAOS,50,200,43,157,10,9,157,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la02.fjs,AdaptiveSAOS,49,200,66,134,9,8,134,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la02.fjs,AdaptiveSAOS,51,200,59,141,9,8,141,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la03.fjs,AdaptiveSAOS,42,200,51,149,10,9,149,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la03.fjs,AdaptiveSAOS,43,200,68,132,9,8,132,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la03.fjs,AdaptiveSAOS,44,200,42,158,10,9,158,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la03.fjs,AdaptiveSAOS,45,200,75,125,8,7,125,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la03.fjs,AdaptiveSAOS,46,200,51,149,10,9,149,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la03.fjs,AdaptiveSAOS,47,200,56,144,9,8,144,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la03.fjs,AdaptiveSAOS,48,200,49,151,10,9,151,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la03.fjs,AdaptiveSAOS,50,200,75,125,8,7,125,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la03.fjs,AdaptiveSAOS,49,200,75,125,8,7,125,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la03.fjs,AdaptiveSAOS,51,200,87,113,7,7,112,0
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la04.fjs,AdaptiveSAOS,44,200,42,158,10,9,158,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la04.fjs,AdaptiveSAOS,43,200,70,130,9,8,130,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la04.fjs,AdaptiveSAOS,42,200,52,148,10,9,148,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la04.fjs,AdaptiveSAOS,46,200,54,146,10,9,146,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la04.fjs,AdaptiveSAOS,45,200,63,137,9,8,137,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la04.fjs,AdaptiveSAOS,47,200,48,152,10,9,152,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la04.fjs,AdaptiveSAOS,48,200,36,164,11,10,164,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la04.fjs,AdaptiveSAOS,49,200,43,157,10,9,157,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la04.fjs,AdaptiveSAOS,50,200,53,147,10,9,147,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la04.fjs,AdaptiveSAOS,51,200,44,156,10,9,156,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,42,200,42,158,10,9,158,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,43,200,91,109,7,6,109,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,44,200,40,160,10,9,160,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,45,200,59,141,9,8,141,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,49,200,46,154,10,9,154,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,50,200,99,101,7,6,101,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,47,200,41,159,10,9,159,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,46,200,62,138,9,8,138,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,48,200,63,137,9,8,137,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,51,200,30,170,11,10,170,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,AdaptiveSAOS,42,200,53,147,10,9,147,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,AdaptiveSAOS,43,200,65,135,9,8,135,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,AdaptiveSAOS,44,200,41,159,10,9,159,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,AdaptiveSAOS,45,200,68,132,9,8,132,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,AdaptiveSAOS,46,200,91,109,7,6,109,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,AdaptiveSAOS,47,200,42,158,10,9,158,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,AdaptiveSAOS,48,200,44,156,10,9,156,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,AdaptiveSAOS,51,200,40,160,10,9,160,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,AdaptiveSAOS,49,200,93,107,7,6,107,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,AdaptiveSAOS,50,200,54,146,10,9,146,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la07.fjs,AdaptiveSAOS,42,200,63,137,9,8,137,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la07.fjs,AdaptiveSAOS,43,200,64,136,9,8,136,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la07.fjs,AdaptiveSAOS,45,200,60,140,9,8,140,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la07.fjs,AdaptiveSAOS,44,200,44,156,10,9,156,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la07.fjs,AdaptiveSAOS,46,200,63,137,9,8,137,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la07.fjs,AdaptiveSAOS,47,200,40,160,10,9,160,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la07.fjs,AdaptiveSAOS,48,200,50,150,10,9,150,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la07.fjs,AdaptiveSAOS,49,200,61,139,9,8,139,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la07.fjs,AdaptiveSAOS,50,200,34,166,11,10,166,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la07.fjs,AdaptiveSAOS,51,200,34,166,11,10,166,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la08.fjs,AdaptiveSAOS,42,200,56,144,9,8,144,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la08.fjs,AdaptiveSAOS,44,200,99,101,7,6,101,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la08.fjs,AdaptiveSAOS,43,200,52,148,10,9,148,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la08.fjs,AdaptiveSAOS,47,200,59,141,9,8,141,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la08.fjs,AdaptiveSAOS,45,200,60,140,9,8,140,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la08.fjs,AdaptiveSAOS,46,200,65,135,9,8,135,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la08.fjs,AdaptiveSAOS,48,200,82,118,8,7,118,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la08.fjs,AdaptiveSAOS,50,200,67,133,9,8,133,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la08.fjs,AdaptiveSAOS,51,200,53,147,10,9,147,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la08.fjs,AdaptiveSAOS,49,200,69,131,9,8,131,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la09.fjs,AdaptiveSAOS,42,200,88,112,7,6,112,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la09.fjs,AdaptiveSAOS,43,200,54,146,10,9,146,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la09.fjs,AdaptiveSAOS,44,200,110,90,6,5,90,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la09.fjs,AdaptiveSAOS,46,200,89,111,7,6,111,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la09.fjs,AdaptiveSAOS,45,200,96,104,7,6,104,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la09.fjs,AdaptiveSAOS,47,200,117,83,6,5,83,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la09.fjs,AdaptiveSAOS,48,200,68,132,9,8,132,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la09.fjs,AdaptiveSAOS,49,200,58,142,9,8,142,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la09.fjs,AdaptiveSAOS,50,200,51,149,10,9,149,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la09.fjs,AdaptiveSAOS,51,200,115,85,6,5,85,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la10.fjs,AdaptiveSAOS,43,200,61,139,9,8,139,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la10.fjs,AdaptiveSAOS,42,200,95,105,7,6,105,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la10.fjs,AdaptiveSAOS,44,200,60,140,9,8,140,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la10.fjs,AdaptiveSAOS,45,200,99,101,7,6,101,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la10.fjs,AdaptiveSAOS,47,200,116,84,6,5,84,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la10.fjs,AdaptiveSAOS,48,200,115,85,6,5,85,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la10.fjs,AdaptiveSAOS,46,200,62,138,9,8,138,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la10.fjs,AdaptiveSAOS,50,200,56,144,9,8,144,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la10.fjs,AdaptiveSAOS,49,200,85,115,8,7,115,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la10.fjs,AdaptiveSAOS,51,200,98,102,7,6,102,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la11.fjs,AdaptiveSAOS,42,200,132,68,5,4,68,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la11.fjs,AdaptiveSAOS,43,200,60,140,9,8,140,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la11.fjs,AdaptiveSAOS,44,200,41,159,10,9,159,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la11.fjs,AdaptiveSAOS,46,200,61,139,9,8,139,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la11.fjs,AdaptiveSAOS,45,200,63,137,9,8,137,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la11.fjs,AdaptiveSAOS,48,200,60,140,9,8,140,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la11.fjs,AdaptiveSAOS,47,200,32,168,11,10,168,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la11.fjs,AdaptiveSAOS,51,200,46,154,10,9,154,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la11.fjs,AdaptiveSAOS,49,200,33,167,11,10,167,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la11.fjs,AdaptiveSAOS,50,200,59,141,9,8,141,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la12.fjs,AdaptiveSAOS,42,200,91,109,7,6,109,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la12.fjs,AdaptiveSAOS,44,200,98,102,7,6,102,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la12.fjs,AdaptiveSAOS,43,200,91,109,7,6,109,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la12.fjs,AdaptiveSAOS,46,200,49,151,10,9,151,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la12.fjs,AdaptiveSAOS,45,200,82,118,8,7,118,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la12.fjs,AdaptiveSAOS,47,200,53,147,10,9,147,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la12.fjs,AdaptiveSAOS,49,200,81,119,8,7,119,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la12.fjs,AdaptiveSAOS,48,200,82,118,8,7,118,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la12.fjs,AdaptiveSAOS,50,200,46,154,10,9,154,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la12.fjs,AdaptiveSAOS,51,200,67,133,9,8,133,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la13.fjs,AdaptiveSAOS,43,200,41,159,10,9,159,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la13.fjs,AdaptiveSAOS,42,200,59,141,9,8,141,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la13.fjs,AdaptiveSAOS,44,200,91,109,7,6,109,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la13.fjs,AdaptiveSAOS,45,200,99,101,7,6,101,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la13.fjs,AdaptiveSAOS,46,200,85,115,8,7,115,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la13.fjs,AdaptiveSAOS,48,200,82,118,8,7,118,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la13.fjs,AdaptiveSAOS,47,200,92,108,7,6,108,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la13.fjs,AdaptiveSAOS,49,200,81,119,8,7,119,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la13.fjs,AdaptiveSAOS,50,200,95,105,7,6,105,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la13.fjs,AdaptiveSAOS,51,200,54,146,10,9,146,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la14.fjs,AdaptiveSAOS,43,200,93,107,7,6,107,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la14.fjs,AdaptiveSAOS,42,200,83,117,8,7,117,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la14.fjs,AdaptiveSAOS,44,200,67,133,9,8,133,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la14.fjs,AdaptiveSAOS,45,200,55,145,9,9,144,0
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la14.fjs,AdaptiveSAOS,46,200,84,116,8,7,116,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la14.fjs,AdaptiveSAOS,48,200,63,137,9,8,137,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la14.fjs,AdaptiveSAOS,49,200,72,128,8,7,128,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la14.fjs,AdaptiveSAOS,47,200,33,167,11,10,167,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la14.fjs,AdaptiveSAOS,50,200,80,120,8,7,120,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la14.fjs,AdaptiveSAOS,51,200,52,148,10,9,148,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la15.fjs,AdaptiveSAOS,42,200,55,145,9,9,144,0
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la15.fjs,AdaptiveSAOS,45,200,84,116,8,7,116,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la15.fjs,AdaptiveSAOS,43,200,52,148,10,9,148,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la15.fjs,AdaptiveSAOS,44,200,60,140,9,8,140,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la15.fjs,AdaptiveSAOS,46,200,54,146,10,9,146,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la15.fjs,AdaptiveSAOS,47,200,66,134,9,8,134,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la15.fjs,AdaptiveSAOS,48,200,52,148,10,9,148,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la15.fjs,AdaptiveSAOS,50,200,60,140,9,8,140,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la15.fjs,AdaptiveSAOS,49,200,76,124,8,7,124,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la15.fjs,AdaptiveSAOS,51,200,66,134,9,8,134,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la16.fjs,AdaptiveSAOS,42,200,63,137,9,8,137,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la16.fjs,AdaptiveSAOS,44,200,83,117,8,7,117,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la16.fjs,AdaptiveSAOS,43,200,56,144,9,8,144,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la16.fjs,AdaptiveSAOS,45,200,54,146,10,9,146,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la16.fjs,AdaptiveSAOS,47,200,91,109,7,6,109,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la16.fjs,AdaptiveSAOS,46,200,70,130,9,8,130,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la16.fjs,AdaptiveSAOS,48,200,47,153,10,9,153,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la16.fjs,AdaptiveSAOS,50,200,92,108,7,6,108,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la16.fjs,AdaptiveSAOS,49,200,64,136,9,8,136,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la16.fjs,AdaptiveSAOS,51,200,89,111,7,6,111,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la17.fjs,AdaptiveSAOS,43,200,63,137,9,8,137,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la17.fjs,AdaptiveSAOS,42,200,64,136,9,8,136,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la17.fjs,AdaptiveSAOS,44,200,61,139,9,8,139,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la17.fjs,AdaptiveSAOS,47,200,32,168,11,10,168,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la17.fjs,AdaptiveSAOS,45,200,50,150,10,9,150,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la17.fjs,AdaptiveSAOS,46,200,82,118,8,7,118,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la17.fjs,AdaptiveSAOS,48,200,53,147,10,9,147,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la17.fjs,AdaptiveSAOS,50,200,41,159,10,9,159,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la17.fjs,AdaptiveSAOS,49,200,31,169,11,10,169,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la17.fjs,AdaptiveSAOS,51,200,63,137,9,8,137,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la18.fjs,AdaptiveSAOS,42,200,41,159,10,9,159,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la18.fjs,AdaptiveSAOS,44,200,40,160,10,9,160,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la18.fjs,AdaptiveSAOS,43,200,62,138,9,8,138,1
