dataset,instance,variant,Budget,seed,front_points,fixed_inside_points,fixed_excluded_points,fixed_invalid,above_fixed_cmax,above_fixed_energy,above_fixed_workload,expanded_1p5_invalid,normalized_min,normalized_max,front_path
Hurink_edata,la07.fjs,EnhancedBC_R32,200,56,16,16,0,False,0,0,0,False,2.003292294654021e-15,0.4977973568281948,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedBC_R32_g200_seed56.pkl
Hurink_edata,la07.fjs,EnhancedBC_R8,200,52,37,37,0,False,0,0,0,False,2.003292294654021e-15,0.29074889867841575,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedBC_R8_g200_seed52.pkl
Hurink_edata,la07.fjs,EnhancedBC_R8,200,53,12,12,0,False,0,0,0,False,2.003292294654021e-15,0.2687224669603541,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedBC_R8_g200_seed53.pkl
Hurink_edata,la07.fjs,EnhancedBC_R8,200,54,26,26,0,False,0,0,0,False,2.003292294654021e-15,0.3656387665198252,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedBC_R8_g200_seed54.pkl
Hurink_edata,la07.fjs,EnhancedBC_R8,200,55,36,36,0,False,0,0,0,False,0.03553673855927712,0.938325991189427,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedBC_R8_g200_seed55.pkl
Hurink_edata,la07.fjs,EnhancedBC_R8,200,56,20,20,0,False,0,0,0,False,2.5041153683175263e-15,0.7621145374449346,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedBC_R8_g200_seed56.pkl
Hurink_edata,la07.fjs,EnhancedNoBC_R16,100,52,26,26,0,False,0,0,0,False,2.1349640886688398e-15,0.7323943661971832,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedNoBC_R16_g100_seed52.pkl
Hurink_edata,la07.fjs,EnhancedNoBC_R16,100,53,23,23,0,False,0,0,0,False,1.60122306650163e-15,0.3661971830985932,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedNoBC_R16_g100_seed53.pkl
Hurink_edata,la07.fjs,EnhancedNoBC_R16,100,54,12,12,0,False,0,0,0,False,3.20244613300326e-15,0.3521126760563403,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedNoBC_R16_g100_seed54.pkl
Hurink_edata,la07.fjs,EnhancedNoBC_R16,100,55,18,18,0,False,0,0,0,False,0.07042253521126955,0.7558685446009397,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedNoBC_R16_g100_seed55.pkl
Hurink_edata,la07.fjs,EnhancedNoBC_R16,100,56,16,16,0,False,0,0,0,False,2.1349640886688398e-15,0.3990610328638519,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedNoBC_R16_g100_seed56.pkl
Hurink_edata,la07.fjs,UCBOnly,100,52,26,26,0,False,0,0,0,False,2.1349640886688398e-15,0.7323943661971843,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_UCBOnly_g100_seed52.pkl
Hurink_edata,la07.fjs,UCBOnly,100,53,18,18,0,False,0,0,0,False,2.1349640886688398e-15,0.36619718309859217,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_UCBOnly_g100_seed53.pkl
Hurink_edata,la07.fjs,UCBOnly,100,54,19,19,0,False,0,0,0,False,2.6687051108360498e-15,0.38497652582159786,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_UCBOnly_g100_seed54.pkl
Hurink_edata,la07.fjs,UCBOnly,100,55,13,13,0,False,0,0,0,False,0.055567778142727016,0.4929577464788746,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_UCBOnly_g100_seed55.pkl
Hurink_edata,la07.fjs,UCBOnly,100,56,15,15,0,False,0,0,0,False,2.1349640886688398e-15,0.39906103286385136,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_UCBOnly_g100_seed56.pkl
Hurink_edata,la07.fjs,UCBOnly,200,52,64,64,0,False,0,0,0,False,2.003292294654021e-15,0.48017621145374606,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_UCBOnly_g200_seed52.pkl
Hurink_edata,la07.fjs,UCBOnly,200,53,19,19,0,False,0,0,0,False,1.5024692209905157e-15,0.2687224669603541,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_UCBOnly_g200_seed53.pkl
Hurink_edata,la07.fjs,UCBOnly,200,54,33,33,0,False,0,0,0,False,1.5024692209905157e-15,0.4361233480176223,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_UCBOnly_g200_seed54.pkl
Hurink_edata,la07.fjs,UCBOnly,200,55,30,30,0,False,0,0,0,False,0.01279486744047621,0.6123348017621152,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_UCBOnly_g200_seed55.pkl
Hurink_edata,la07.fjs,UCBOnly,200,56,53,53,0,False,0,0,0,False,1.5024692209905157e-15,0.5110132158590318,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_UCBOnly_g200_seed56.pkl
Hurink_edata,la08.fjs,BasePaddedBC_R16,100,52,16,16,0,False,0,0,0,False,0.026548672566371983,1.0648967551622415,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_BasePaddedBC_R16_g100_seed52.pkl
Hurink_edata,la08.fjs,BasePaddedBC_R16,100,53,10,10,0,False,0,0,0,False,0.026548672566371983,0.32743362831858464,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_BasePaddedBC_R16_g100_seed53.pkl
Hurink_edata,la08.fjs,BasePaddedBC_R16,100,54,15,15,0,False,0,0,0,False,6.707188066172028e-16,0.4454277286135697,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_BasePaddedBC_R16_g100_seed54.pkl
Hurink_edata,la08.fjs,BasePaddedBC_R16,100,55,31,31,0,False,0,0,0,False,1.0060782099258042e-15,0.10619469026548793,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_BasePaddedBC_R16_g100_seed55.pkl
Hurink_edata,la08.fjs,BasePaddedBC_R16,100,56,7,7,0,False,0,0,0,False,0.0,0.17549161896262624,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_BasePaddedBC_R16_g100_seed56.pkl
Hurink_edata,la08.fjs,BasePaddedNoBC_R16,100,52,14,14,0,False,0,0,0,False,0.021429769661206518,1.0648967551622417,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_BasePaddedNoBC_R16_g100_seed52.pkl
Hurink_edata,la08.fjs,BasePaddedNoBC_R16,100,53,15,15,0,False,0,0,0,False,0.026548672566371646,0.32743362831858497,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_BasePaddedNoBC_R16_g100_seed53.pkl
Hurink_edata,la08.fjs,BasePaddedNoBC_R16,100,54,17,17,0,False,0,0,0,False,3.353594033086014e-16,0.6519174041297933,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_BasePaddedNoBC_R16_g100_seed54.pkl
Hurink_edata,la08.fjs,BasePaddedNoBC_R16,100,55,23,23,0,False,0,0,0,False,1.0060782099258042e-15,0.12669481647580755,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_BasePaddedNoBC_R16_g100_seed55.pkl
Hurink_edata,la08.fjs,BasePaddedNoBC_R16,100,56,15,15,0,False,0,0,0,False,6.707188066172028e-16,0.33333333333333387,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_BasePaddedNoBC_R16_g100_seed56.pkl
Hurink_edata,la08.fjs,EnhancedBC_R16,100,52,30,30,0,False,0,0,0,False,3.353594033086014e-16,1.0648967551622415,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedBC_R16_g100_seed52.pkl
Hurink_edata,la08.fjs,EnhancedBC_R16,100,53,21,21,0,False,0,0,0,False,0.026548672566371646,0.3274336283185843,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedBC_R16_g100_seed53.pkl
Hurink_edata,la08.fjs,EnhancedBC_R16,100,54,25,25,0,False,0,0,0,False,1.0060782099258042e-15,0.5044247787610623,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedBC_R16_g100_seed54.pkl
Hurink_edata,la08.fjs,EnhancedBC_R16,100,55,28,28,0,False,0,0,0,False,1.0060782099258042e-15,0.12402324681906275,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedBC_R16_g100_seed55.pkl
Hurink_edata,la08.fjs,EnhancedBC_R16,100,56,7,7,0,False,0,0,0,False,6.707188066172028e-16,0.15835931356261462,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedBC_R16_g100_seed56.pkl
Hurink_edata,la08.fjs,EnhancedBC_R16,200,52,18,18,0,False,0,0,0,False,6.707188066172033e-16,0.4631268436578178,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedBC_R16_g200_seed52.pkl
Hurink_edata,la08.fjs,EnhancedBC_R16,200,53,47,47,0,False,0,0,0,False,1.006078209925805e-15,0.32743362831858486,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedBC_R16_g200_seed53.pkl
Hurink_edata,la08.fjs,EnhancedBC_R16,200,54,24,24,0,False,0,0,0,False,3.3535940330860166e-16,0.3067846607669624,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedBC_R16_g200_seed54.pkl
Hurink_edata,la08.fjs,EnhancedBC_R16,200,55,29,29,0,False,0,0,0,False,1.006078209925805e-15,0.3008849557522132,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedBC_R16_g200_seed55.pkl
Hurink_edata,la08.fjs,EnhancedBC_R16,200,56,15,15,0,False,0,0,0,False,6.707188066172033e-16,0.7256637168141599,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedBC_R16_g200_seed56.pkl
Hurink_edata,la08.fjs,EnhancedBC_R32,200,52,27,27,0,False,0,0,0,False,0.02348624862323181,0.8023598820059005,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedBC_R32_g200_seed52.pkl
Hurink_edata,la08.fjs,EnhancedBC_R32,200,53,35,35,0,False,0,0,0,False,3.3535940330860166e-16,0.4454277286135704,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedBC_R32_g200_seed53.pkl
Hurink_edata,la08.fjs,EnhancedBC_R32,200,54,47,47,0,False,0,0,0,False,3.3535940330860166e-16,0.4100294985250745,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedBC_R32_g200_seed54.pkl
Hurink_edata,la08.fjs,EnhancedBC_R32,200,55,39,39,0,False,0,0,0,False,1.006078209925805e-15,0.3008849557522132,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedBC_R32_g200_seed55.pkl
Hurink_edata,la08.fjs,EnhancedBC_R32,200,56,17,17,0,False,0,0,0,False,6.707188066172033e-16,0.15898934724642305,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedBC_R32_g200_seed56.pkl
Hurink_edata,la08.fjs,EnhancedBC_R8,200,52,47,47,0,False,0,0,0,False,6.707188066172033e-16,0.4837758112094402,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedBC_R8_g200_seed52.pkl
Hurink_edata,la08.fjs,EnhancedBC_R8,200,53,23,23,0,False,0,0,0,False,1.006078209925805e-15,0.289085545722715,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedBC_R8_g200_seed53.pkl
Hurink_edata,la08.fjs,EnhancedBC_R8,200,54,31,31,0,False,0,0,0,False,0.0,0.3923303834808267,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedBC_R8_g200_seed54.pkl
Hurink_edata,la08.fjs,EnhancedBC_R8,200,55,46,46,0,False,0,0,0,False,6.707188066172033e-16,0.3008849557522135,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedBC_R8_g200_seed55.pkl
Hurink_edata,la08.fjs,EnhancedBC_R8,200,56,5,5,0,False,0,0,0,False,3.3535940330860166e-16,0.11954302186687522,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedBC_R8_g200_seed56.pkl
Hurink_edata,la08.fjs,EnhancedNoBC_R16,100,52,14,14,0,False,0,0,0,False,0.021429769661206518,1.0648967551622417,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedNoBC_R16_g100_seed52.pkl
Hurink_edata,la08.fjs,EnhancedNoBC_R16,100,53,15,15,0,False,0,0,0,False,0.026548672566371646,0.32743362831858497,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedNoBC_R16_g100_seed53.pkl
Hurink_edata,la08.fjs,EnhancedNoBC_R16,100,54,24,24,0,False,0,0,0,False,1.0060782099258042e-15,0.6519174041297933,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedNoBC_R16_g100_seed54.pkl
Hurink_edata,la08.fjs,EnhancedNoBC_R16,100,55,26,26,0,False,0,0,0,False,1.0060782099258042e-15,0.21238938053097417,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedNoBC_R16_g100_seed55.pkl
Hurink_edata,la08.fjs,EnhancedNoBC_R16,100,56,15,15,0,False,0,0,0,False,6.707188066172028e-16,0.33333333333333387,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_EnhancedNoBC_R16_g100_seed56.pkl
Hurink_edata,la08.fjs,UCBOnly,100,52,19,19,0,False,0,0,0,False,0.026548672566372316,0.607669616519174,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_UCBOnly_g100_seed52.pkl
Hurink_edata,la08.fjs,UCBOnly,100,53,37,37,0,False,0,0,0,False,6.707188066172028e-16,0.32743362831858497,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_UCBOnly_g100_seed53.pkl
Hurink_edata,la08.fjs,UCBOnly,100,54,22,22,0,False,0,0,0,False,6.707188066172028e-16,0.5044247787610626,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_UCBOnly_g100_seed54.pkl
Hurink_edata,la08.fjs,UCBOnly,100,55,48,48,0,False,0,0,0,False,6.707188066172028e-16,0.30088495575221297,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_UCBOnly_g100_seed55.pkl
Hurink_edata,la08.fjs,UCBOnly,100,56,14,14,0,False,0,0,0,False,3.353594033086014e-16,0.18480969288325758,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_UCBOnly_g100_seed56.pkl
Hurink_edata,la08.fjs,UCBOnly,200,52,31,31,0,False,0,0,0,False,0.022691050638069955,0.7610619469026554,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_UCBOnly_g200_seed52.pkl
Hurink_edata,la08.fjs,UCBOnly,200,53,20,20,0,False,0,0,0,False,6.707188066172033e-16,0.32743362831858486,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_UCBOnly_g200_seed53.pkl
Hurink_edata,la08.fjs,UCBOnly,200,54,28,28,0,False,0,0,0,False,-0.006150025976931395,0.6873156342182893,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_UCBOnly_g200_seed54.pkl
Hurink_edata,la08.fjs,UCBOnly,200,55,43,43,0,False,0,0,0,False,6.707188066172033e-16,0.39233038348082705,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_UCBOnly_g200_seed55.pkl
Hurink_edata,la08.fjs,UCBOnly,200,56,37,37,0,False,0,0,0,False,6.707188066172033e-16,0.3864306784660774,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la08_UCBOnly_g200_seed56.pkl
Hurink_edata,la09.fjs,BasePaddedBC_R16,100,52,3,3,0,False,0,0,0,False,2.385038553600329e-15,0.1398601398601426,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la09_BasePaddedBC_R16_g100_seed52.pkl
Hurink_edata,la09.fjs,BasePaddedBC_R16,100,53,25,25,0,False,0,0,0,False,2.385038553600329e-15,0.6013986013986027,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la09_BasePaddedBC_R16_g100_seed53.pkl
Hurink_edata,la09.fjs,BasePaddedBC_R16,100,54,11,11,0,False,0,0,0,False,3.180051404800438e-15,0.47552447552447796,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la09_BasePaddedBC_R16_g100_seed54.pkl
Hurink_edata,la09.fjs,BasePaddedBC_R16,100,55,26,26,0,False,0,0,0,False,1.590025702400219e-15,1.0,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la09_BasePaddedBC_R16_g100_seed55.pkl
Hurink_edata,la09.fjs,BasePaddedBC_R16,100,56,6,6,0,False,0,0,0,False,2.385038553600329e-15,0.11398293578539333,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la09_BasePaddedBC_R16_g100_seed56.pkl
Hurink_edata,la09.fjs,BasePaddedNoBC_R16,100,52,7,7,0,False,0,0,0,False,1.590025702400219e-15,0.1398601398601426,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la09_BasePaddedNoBC_R16_g100_seed52.pkl
Hurink_edata,la09.fjs,BasePaddedNoBC_R16,100,53,7,7,0,False,0,0,0,False,2.385038553600329e-15,0.2797202797202828,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la09_BasePaddedNoBC_R16_g100_seed53.pkl
Hurink_edata,la09.fjs,BasePaddedNoBC_R16,100,54,5,5,0,False,0,0,0,False,3.180051404800438e-15,0.4755244755244764,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la09_BasePaddedNoBC_R16_g100_seed54.pkl
Hurink_edata,la09.fjs,BasePaddedNoBC_R16,100,55,24,24,0,False,0,0,0,False,1.590025702400219e-15,0.9999999999999992,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la09_BasePaddedNoBC_R16_g100_seed55.pkl
Hurink_edata,la09.fjs,BasePaddedNoBC_R16,100,56,5,5,0,False,0,0,0,False,2.385038553600329e-15,0.1080103085322439,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la09_BasePaddedNoBC_R16_g100_seed56.pkl
Hurink_edata,la09.fjs,EnhancedBC_R16,100,52,8,8,0,False,0,0,0,False,2.385038553600329e-15,0.1398601398601418,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la09_EnhancedBC_R16_g100_seed52.pkl
Hurink_edata,la09.fjs,EnhancedBC_R16,100,53,22,22,0,False,0,0,0,False,3.180051404800438e-15,0.48251748251748416,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la09_EnhancedBC_R16_g100_seed53.pkl
Hurink_edata,la09.fjs,EnhancedBC_R16,100,54,8,8,0,False,0,0,0,False,3.180051404800438e-15,0.4755244755244764,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la09_EnhancedBC_R16_g100_seed54.pkl
Hurink_edata,la09.fjs,EnhancedBC_R16,100,55,29,29,0,False,0,0,0,False,1.590025702400219e-15,1.0,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la09_EnhancedBC_R16_g100_seed55.pkl
Hurink_edata,la09.fjs,EnhancedBC_R16,100,56,6,6,0,False,0,0,0,False,3.180051404800438e-15,0.1169344136529014,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la09_EnhancedBC_R16_g100_seed56.pkl
Hurink_edata,la09.fjs,EnhancedBC_R16,200,52,22,22,0,False,0,0,0,False,2.385038553600327e-15,0.6503496503496518,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la09_EnhancedBC_R16_g200_seed52.pkl
Hurink_edata,la09.fjs,EnhancedBC_R16,200,53,27,27,0,False,0,0,0,False,3.1800514048004358e-15,0.5804195804195813,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la09_EnhancedBC_R16_g200_seed53.pkl
Hurink_edata,la09.fjs,EnhancedBC_R16,200,54,27,27,0,False,0,0,0,False,3.1800514048004358e-15,0.6783216783216788,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la09_EnhancedBC_R16_g200_seed54.pkl
